[Network]
Network Settings
RECORDNAME,DATA
UTDFVERSION,8
Metric,0
yellowTime,3.0
allRedTime,1.5
Walk,7.0
DontWalk,11.0
HV,0.02
PHF,0.92
DefWidth,12
DefFlow,1900
vehLength,25
heavyvehlength,45
criticalgap,4.5
followuptime,2.5
stopthresholdspeed,5.0
criticalmergegap,3.7
growth,1.00
PedSpeed,3.5
LostTimeAdjust,0.0
ScenarioDate,01/19/2021
ScenarioTime,6:17 pm

[Nodes]
Node Data
INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed
1,1,726,-3221,0,,,,,,
2,1,4045,-3213,0,,,,,,
3,0,933,-3222,0,,,,,,
4,1,934,-3043,0,,,,,,
5,1,932,-3413,0,,,,,,
6,0,1263,-3223,0,,,,,,
7,1,1268,-2958,0,,,,,,
8,1,1257,-3510,0,,,,,,
9,0,1588,-3231,0,,,,,,
10,1,1590,-2952,0,,,,,,
11,1,1579,-3506,0,,,,,,
12,0,1910,-3225,0,,,,,,
13,1,1906,-2892,0,,,,,,
14,1,1913,-3515,0,,,,,,
15,1,2154,-2703,0,,,,,,
16,0,2150,-3220,0,,,,,,
17,0,2817,-3236,0,,,,,,
Lost Time Adjust,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
IdealFlow,24,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,1900,1900,,,,
SatFlow,24,1736,0,1553,0,0,0,0,1611,0,3223,1442,0,0,0,3343,0,0,0,,0,0,,,,
SatFlowPerm,24,1736,0,1553,0,0,0,0,1611,0,3223,1442,0,0,0,3343,0,0,0,,0,0,,,,
Allow RTOR,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,,
SatFlowRTOR,24,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
Volume,24,105,0,215,0,0,0,0,30,0,540,175,0,0,0,425,0,0,0,,0,0,,,,
Peds,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
Bicycles,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
PHF,24,0.76,0.92,0.76,0.76,0.92,0.92,0.92,0.92,0.92,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,,,,
Growth,24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,,,,
HeavyVehicles,24,4,2,4,4,2,2,2,2,2,12,12,12,8,8,8,2,2,2,,2,2,,,,
BusStops,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
Midblock,24,,0,,,,,0,,,0,,,,,0,,,0,,,,,,,
Distance,24,,353,,,,,411,,,542,,,,,125,,,158,,,,,,,
TravelTime,24,,9.6,,,,,11.2,,,14.8,,,,,3.4,,,4.3,,,,,,,
Right Channeled,24,,,,0,,,,3,,,,0,,,,2,,,,,0,,,,
Right Radius,24,,,,,,,,50,,,,,,,,50,,,,,,,,,
Add Lanes,24,,,,,,,,0,,,,,,,,0,,,,,,,,,
Alignment,24,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,,1,1,,,,
Enter Blocked,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
HeadwayFact,24,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,,,,
Turning Speed,24,15,60,9,9,15,15,60,9,15,60,9,9,15,15,60,9,15,15,,9,9,,,,
FirstDetect,24,20,,20,,,,,20,,100,20,,,,100,,,,,,,,,,
LastDetect,24,0,,0,,,,,0,,0,0,,,,0,,,,,,,,,,
DetectPhase1,24,4,,4,,,,,0,,2,5,,,,0,,,,,,,,,,
DetectPhase2,24,0,,0,,,,,0,,0,0,,,,0,,,,,,,,,,
DetectPhase3,24,0,,0,,,,,0,,0,0,,,,0,,,,,,,,,,
DetectPhase4,24,0,,0,,,,,0,,0,0,,,,0,,,,,,,,,,
SwitchPhase,24,0,,0,,,,,0,,0,0,,,,0,,,,,,,,,,
numDetects,24,1,,1,,,,,1,,2,1,,,,2,,,,,,,,,,
DetectPos1,24,0,,0,,,,,0,,0,0,,,,0,,,,,,,,,,
DetectSize1,24,20,,20,,,,,20,,6,20,,,,6,,,,,,,,,,
DetectType1,24,3,,3,,,,,3,,3,3,,,,3,,,,,,,,,,
DetectExtend1,24,0,,0,,,,,0,,0,0,,,,0,,,,,,,,,,
DetectQueue1,24,0,,0,,,,,0,,0,0,,,,0,,,,,,,,,,
DetectDelay1,24,0,,0,,,,,0,,0,0,,,,0,,,,,,,,,,
DetectPos2,24,,,,,,,,,,94,,,,,94,,,,,,,,,,
DetectSize2,24,,,,,,,,,,6,,,,,6,,,,,,,,,,
DetectType2,24,,,,,,,,,,3,,,,,3,,,,,,,,,,
DetectExtend2,24,,,,,,,,,,0,,,,,0,,,,,,,,,,
Exit Lanes,24,,0,,,,,0,,,0,,,,,0,,,0,,,,,,,
CBD,24,,0,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,24,138,0,283,0,0,0,0,33,0,557,180,0,0,0,462,0,0,0,,0,0,,,,
Up Node,25,,,,,,17,,17,,,,,,,,,,,18,18,,24,24,,
Dest Node,25,,,,,,18,,24,,,,,,,,,,,24,17,,17,18,,
Lanes,25,,,,,,1,,0,,,,,,,,,,,0,0,,0,1,,
Shared,25,,,,,,0,,,,,,,,,,,,,0,,,0,0,,
Width,25,,,,,,12,,12,,,,,,,,,,,12,12,,12,12,,
Storage,25,,,,,,,,,,,,,,,,,,,,,,,,,
Taper,25,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,25,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,25,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,25,,,,,,25,,,,,,,,,,,,,25,,,,25,,
Phase1,25,,,,,,6,,,,,,,,,,,,,,,,,,,
PermPhase1,25,,,,,,,,,,,,,,,,,,,,,,,4,,
LostTime,25,,,,,,4.5,,4,,,,,,,,,,,4,4,,4,4.5,,
Lost Time Adjust,25,,,,,,0,,0,,,,,,,,,,,0,0,,0,0,,
IdealFlow,25,,,,,,1900,,1900,,,,,,,,,,,1900,1900,,1900,1900,,
SatFlow,25,,,,,,1770,,0,,,,,,,,,,,0,0,,0,1863,,
SatFlowPerm,25,,,,,,1770,,0,,,,,,,,,,,0,0,,0,1863,,
Allow RTOR,25,,,,,,1,,1,,,,,,,,,,,1,1,,1,1,,
SatFlowRTOR,25,,,,,,638,,0,,,,,,,,,,,0,0,,0,0,,
Volume,25,,,,,,280,,0,,,,,,,,,,,0,0,,0,155,,
Peds,25,,,,,,0,,0,,,,,,,,,,,0,0,,0,0,,
Bicycles,25,,,,,,0,,0,,,,,,,,,,,0,0,,0,0,,
PHF,25,,,,,,0.92,,0.92,,,,,,,,,,,0.92,0.92,,0.92,0.92,,
Growth,25,,,,,,100,,100,,,,,,,,,,,100,100,,100,100,,
HeavyVehicles,25,,,,,,2,,2,,,,,,,,,,,2,2,,2,2,,
BusStops,25,,,,,,0,,0,,,,,,,,,,,0,0,,0,0,,
Midblock,25,,,,,,0,,,,,,,,,,,,,0,,,,0,,
Distance,25,,,,,,83,,,,,,,,,,,,,183,,,,158,,
TravelTime,25,,,,,,2.3,,,,,,,,,,,,,5.0,,,,4.3,,
Right Channeled,25,,,,,,,,0,,,,,,,,,,,,0,,,0,,
Alignment,25,,,,,,0,,1,,,,,,,,,,,0,1,,0,0,,
Enter Blocked,25,,,,,,0,,0,,,,,,,,,,,0,0,,0,0,,
HeadwayFact,25,,,,,,1.00,,1.00,,,,,,,,,,,1.00,1.00,,1.00,1.00,,
Turning Speed,25,,,,,,15,,9,,,,,,,,,,,60,9,,15,60,,
FirstDetect,25,,,,,,20,,,,,,,,,,,,,,,,,100,,
LastDetect,25,,,,,,0,,,,,,,,,,,,,,,,,0,,
DetectPhase1,25,,,,,,6,,,,,,,,,,,,,,,,,4,,
DetectPhase2,25,,,,,,0,,,,,,,,,,,,,,,,,0,,
DetectPhase3,25,,,,,,0,,,,,,,,,,,,,,,,,0,,
DetectPhase4,25,,,,,,0,,,,,,,,,,,,,,,,,0,,
SwitchPhase,25,,,,,,0,,,,,,,,,,,,,,,,,0,,
numDetects,25,,,,,,1,,,,,,,,,,,,,,,,,2,,
DetectPos1,25,,,,,,0,,,,,,,,,,,,,,,,,0,,
DetectSize1,25,,,,,,20,,,,,,,,,,,,,,,,,6,,
DetectType1,25,,,,,,3,,,,,,,,,,,,,,,,,3,,
DetectExtend1,25,,,,,,0,,,,,,,,,,,,,,,,,0,,
DetectQueue1,25,,,,,,0,,,,,,,,,,,,,,,,,0,,
DetectDelay1,25,,,,,,0,,,,,,,,,,,,,,,,,0,,
DetectPos2,25,,,,,,,,,,,,,,,,,,,,,,,94,,
DetectSize2,25,,,,,,,,,,,,,,,,,,,,,,,6,,
DetectType2,25,,,,,,,,,,,,,,,,,,,,,,,3,,
DetectExtend2,25,,,,,,,,,,,,,,,,,,,,,,,0,,
Exit Lanes,25,,,,,,0,,,,,,,,,,,,,0,,,,0,,
CBD,25,,,,,,,,,,,,,,,,,,,0,,,,,,
Lane Group Flow,25,,,,,,304,,0,,,,,,,,,,,0,0,,0,168,,

[Timeplans]
Timing Plan Settings
RECORDNAME,INTID,DATA
Control Type,3,3
Cycle Length,3,60.0
Lock Timings,3,0
Referenced To,3,0
Reference Phase,3,2
Offset,3,56.0
Master,3,0
Yield,3,2
Node 0,3,3
Node 1,3,0
Control Type,6,3
Cycle Length,6,60.0
Lock Timings,6,0
Referenced To,6,0
Reference Phase,6,206
Offset,6,52.0
Master,6,0
Yield,6,2
Node 0,6,6
Node 1,6,0
Control Type,9,3
Cycle Length,9,60.0
Lock Timings,9,0
Referenced To,9,0
Reference Phase,9,104
Offset,9,54.0
Master,9,0
Yield,9,2
Node 0,9,9
Node 1,9,0
Control Type,12,3
Cycle Length,12,60.0
Lock Timings,12,0
Referenced To,12,0
Reference Phase,12,206
Offset,12,41.0
Master,12,0
Yield,12,2
Node 0,12,12
Node 1,12,0
Control Type,16,3
Cycle Length,16,80.0
Lock Timings,16,0
Referenced To,16,0
Reference Phase,16,2
Offset,16,0.0
Master,16,0
Yield,16,2
Node 0,16,16
Node 1,16,0
Control Type,17,1
Cycle Length,17,115.0
Lock Timings,17,0
Referenced To,17,0
Reference Phase,17,206
Offset,17,0.0
Master,17,0
Yield,17,0
Node 0,17,17
Node 1,17,24
Node 2,17,0
Control Type,25,0
Cycle Length,25,45.0
Lock Timings,25,0
Referenced To,25,0
Reference Phase,25,6
Offset,25,0.0
Master,25,0
Yield,25,0
Node 0,25,25
Node 1,25,0

[Phases]
Phasing Data
RECORDNAME,INTID,D1,D2,D3,D4,D5,D6,D7,D8,D9,D11,D12,D15,D16
BRP,3,111,112,211,212,121,122,221,222,311,411,412,421,422
MinGreen,3,,7,,7,,,,,,,,,
MaxGreen,3,,25.5,,25.5,,,,,,,,,
VehExt,3,,0.2,,2,,,,,,,,,
TimeBeforeReduce,3,,0,,0,,,,,,,,,
TimeToReduce,3,,0,,0,,,,,,,,,
MinGap,3,,0.2,,2,,,,,,,,,
Yellow,3,,3.5,,3.5,,,,,,,,,
AllRed,3,,1,,1,,,,,,,,,
Recall,3,,3,,2,,,,,,,,,
Walk,3,,7,,7,,,,,,,,,
DontWalk,3,,8,,12,,,,,,,,,
PedCalls,3,,0,,0,,,,,,,,,
MinSplit,3,,21,,25,,,,,,,,,
DualEntry,3,,1,,1,,,,,,,,,
InhibitMax,3,,0,,0,,,,,,,,,
Start,3,,56,,26,,,,,,,,,
End,3,,26,,56,,,,,,,,,
Yield,3,,21.5,,51.5,,,,,,,,,
Yield170,3,,13.5,,39.5,,,,,,,,,
LocalStart,3,,0,,30,,,,,,,,,
LocalYield,3,,25.5,,55.5,,,,,,,,,
LocalYield170,3,,17.5,,43.5,,,,,,,,,
ActGreen,3,,32,,19,,,,,,,,,
BRP,6,111,112,211,212,121,122,221,222,311,411,412,421,422
MinGreen,6,5,7,,7,5,7,,,,,,,
MaxGreen,6,8.5,17.5,,21.5,6.5,19.5,,,,,,,
VehExt,6,3,0.2,,2,2,0.2,,,,,,,
TimeBeforeReduce,6,0,0,,0,0,0,,,,,,,
TimeToReduce,6,0,0,,0,0,0,,,,,,,
MinGap,6,3,0.2,,2,2,0.2,,,,,,,
Yellow,6,3.5,3.5,,3.5,3.5,3.5,,,,,,,
AllRed,6,0,1,,1,0,1,,,,,,,
Recall,6,0,3,,2,0,3,,,,,,,
Walk,6,,7,,7,,7,,,,,,,
DontWalk,6,,8,,13,,5,,,,,,,
PedCalls,6,,0,,0,,0,,,,,,,
MinSplit,6,10,21,,26,10,18,,,,,,,
DualEntry,6,0,1,,0,0,1,,,,,,,
InhibitMax,6,0,0,,0,0,0,,,,,,,
Start,6,40,52,,14,40,50,,,,,,,
End,6,52,14,,40,50,14,,,,,,,
Yield,6,48.5,9.5,,35.5,46.5,9.5,,,,,,,
Yield170,6,48.5,1.5,,22.5,46.5,4.5,,,,,,,
LocalStart,6,48,0,,22,48,58,,,,,,,
LocalYield,6,56.5,17.5,,43.5,54.5,17.5,,,,,,,
LocalYield170,6,56.5,9.5,,30.5,54.5,12.5,,,,,,,
ActGreen,6,8.1,19.4,,20,2.2,25.3,,,,,,,
BRP,9,111,211,212,121,231,,,,,411,412,421,422
MinGreen,9,7,7,5,7,7,,,,,,,,
MaxGreen,9,21.5,19.5,5.5,21.5,29.5,,,,,,,,
VehExt,9,3,3,3,3,3,,,,,,,,
TimeBeforeReduce,9,0,0,0,0,0,,,,,,,,
TimeToReduce,9,0,0,0,0,0,,,,,,,,
MinGap,9,3,3,3,3,3,,,,,,,,
Yellow,9,3.5,3.5,3.5,3.5,3.5,,,,,,,,
AllRed,9,1,1,1,1,1,,,,,,,,
Recall,9,3,3,0,3,0,,,,,,,,
Walk,9,7,7,,7,,,,,,,,,
DontWalk,9,13,12,,7,,,,,,,,,
PedCalls,9,0,0,,0,,,,,,,,,
MinSplit,9,26,23.5,9.5,20,13,,,,,,,,
DualEntry,9,1,0,0,1,1,,,,,,,,
InhibitMax,9,0,0,0,0,0,,,,,,,,
Start,9,54,20,44,54,20,,,,,,,,
End,9,20,44,54,20,54,,,,,,,,
Yield,9,15.5,39.5,49.5,15.5,49.5,,,,,,,,
Yield170,9,2.5,27.5,49.5,8.5,49.5,,,,,,,,
LocalStart,9,0,26,50,0,26,,,,,,,,
LocalYield,9,21.5,45.5,55.5,21.5,55.5,,,,,,,,
LocalYield170,9,8.5,33.5,55.5,14.5,55.5,,,,,,,,
ActGreen,9,21.5,19.5,5.5,21.5,29.5,,,,,,,,
BRP,12,111,112,211,212,121,122,221,222,311,411,412,421,422
MinGreen,12,,7,,7,,7,,5,,,,,
MaxGreen,12,,28.5,,22.5,,28.5,,18,,,,,
VehExt,12,,3,,3,,3,,3,,,,,
TimeBeforeReduce,12,,0,,0,,0,,0,,,,,
TimeToReduce,12,,0,,0,,0,,0,,,,,
MinGap,12,,3,,3,,3,,3,,,,,
Yellow,12,,3,,3,,3,,3,,,,,
AllRed,12,,1.5,,1.5,,1.5,,1.5,,,,,
Recall,12,,3,,0,,3,,0,,,,,
Walk,12,,7,,7,,7,,7,,,,,
DontWalk,12,,9,,15,,7,,11,,,,,
PedCalls,12,,0,,0,,0,,0,,,,,
MinSplit,12,,22,,27,,20,,22.5,,,,,
DualEntry,12,,1,,0,,1,,1,,,,,
InhibitMax,12,,0,,0,,0,,1,,,,,
Start,12,,41,,14,,41,,14,,,,,
End,12,,14,,41,,14,,41,,,,,
Yield,12,,9.5,,36.5,,9.5,,36.5,,,,,
Yield170,12,,0.5,,36.5,,2.5,,36.5,,,,,
LocalStart,12,,0,,33,,0,,33,,,,,
LocalYield,12,,28.5,,55.5,,28.5,,55.5,,,,,
LocalYield170,12,,19.5,,55.5,,21.5,,55.5,,,,,
ActGreen,12,,47.5,,3.5,,47.5,,3.5,,,,,
BRP,16,111,112,211,212,113,114,222,221,311,411,412,421,422
MinGreen,16,,7,,7,,,7,7,,,,,
MaxGreen,16,,26,,43.5,,,9.5,31,,,,,
VehExt,16,,2,,2,,,2,0.2,,,,,
TimeBeforeReduce,16,,0,,0,,,0,0,,,,,
TimeToReduce,16,,0,,0,,,0,0,,,,,
MinGap,16,,2,,2,,,2,0.2,,,,,
Yellow,16,,3,,3.5,,,3.5,3,,,,,
AllRed,16,,2,,2,,,2,0,,,,,
Recall,16,,3,,0,,,0,0,,,,,
Walk,16,,15,,,,,,7,,,,,
DontWalk,16,,9,,,,,,24,,,,,
PedCalls,16,,0,,,,,,0,,,,,
MinSplit,16,,30,,14,,,14,34,,,,,
DualEntry,16,,0,,1,,,1,0,,,,,
InhibitMax,16,,0,,0,,,0,0,,,,,
Start,16,,0,,31,,,65,31,,,,,
End,16,,31,,0,,,0,65,,,,,
Yield,16,,26,,74.5,,,74.5,62,,,,,
Yield170,16,,17,,74.5,,,74.5,62,,,,,
LocalStart,16,,0,,31,,,65,31,,,,,
LocalYield,16,,26,,74.5,,,74.5,62,,,,,
LocalYield170,16,,17,,74.5,,,74.5,62,,,,,
ActGreen,16,,57.6,,11.9,,,11.9,0,,,,,
BRP,17,111,112,211,212,122,121,221,222,311,411,412,421,422
MinGreen,17,,7,,7,5,7,,,7,,,,
MaxGreen,17,,55.5,,15,30.5,20.5,,,30.5,,,,
VehExt,17,,5,,2,2,2,,,5,,,,
TimeBeforeReduce,17,,0,,0,0,0,,,0,,,,
TimeToReduce,17,,0,,0,0,0,,,0,,,,
MinGap,17,,5,,2,2,2,,,5,,,,
Yellow,17,,3.5,,4,3.5,3.5,,,3.5,,,,
AllRed,17,,1,,1,1,1,,,1,,,,
Recall,17,,0,,0,0,0,,,0,,,,
Walk,17,,,,,,,,,,,,,
DontWalk,17,,,,,,,,,,,,,
PedCalls,17,,,,,,,,,,,,,
MinSplit,17,,13,,13,11,13,,,13,,,,
DualEntry,17,,0,,0,0,0,,,0,,,,
InhibitMax,17,,0,,0,0,0,,,0,,,,
Start,17,,0,,60,25,0,,,80,,,,
End,17,,60,,80,60,25,,,0,,,,
Yield,17,,55.5,,75,55.5,20.5,,,110.5,,,,
Yield170,17,,55.5,,75,55.5,20.5,,,110.5,,,,
LocalStart,17,,0,,60,25,0,,,80,,,,
LocalYield,17,,55.5,,75,55.5,20.5,,,110.5,,,,
LocalYield170,17,,55.5,,75,55.5,20.5,,,110.5,,,,
ActGreen,17,,43,,15.6,43,0,,,23.8,,,,
BRP,25,111,112,211,212,121,122,221,222,311,411,412,421,422
MinGreen,25,,,,5,,5,,,,,,,
MaxGreen,25,,,,18,,18,,,,,,,
VehExt,25,,,,3,,3,,,,,,,
TimeBeforeReduce,25,,,,0,,0,,,,,,,
TimeToReduce,25,,,,0,,0,,,,,,,
MinGap,25,,,,3,,3,,,,,,,
Yellow,25,,,,3,,3,,,,,,,
AllRed,25,,,,1.5,,1.5,,,,,,,
Recall,25,,,,3,,3,,,,,,,
Walk,25,,,,7,,7,,,,,,,
DontWalk,25,,,,11,,11,,,,,,,
PedCalls,25,,,,0,,0,,,,,,,
MinSplit,25,,,,22.5,,22.5,,,,,,,
DualEntry,25,,,,1,,1,,,,,,,
InhibitMax,25,,,,1,,1,,,,,,,
Start,25,,,,22.5,,0,,,,,,,
End,25,,,,0,,22.5,,,,,,,
Yield,25,,,,40.5,,18,,,,,,,
Yield170,25,,,,29.5,,7,,,,,,,
LocalStart,25,,,,22.5,,0,,,,,,,
LocalYield,25,,,,40.5,,18,,,,,,,
LocalYield170,25,,,,29.5,,7,,,,,,,
ActGreen,25,,,,18,,18,,,,,,,

